BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        3018     1.26899     1.14804  0.00224547
        3019     1.26944     1.14808  0.00224509
        3020     1.26963     1.14812   0.0022447
        3021     1.26954     1.14816  0.00224432
        3022     1.26916      1.1482  0.00224393
        3023     1.26849     1.14824  0.00224355
        3024     1.26753     1.14828  0.00224315
        3025     1.26626     1.14832  0.00224275
        3026      1.2647     1.14836  0.00224234
        3027     1.26285      1.1484  0.00224191
        3028     1.26071     1.14844  0.00224148
        3029      1.2583     1.14847  0.00224103
        3030     1.25562     1.14851  0.00224057
        3031      1.2527     1.14854   0.0022401
        3032     1.24954     1.14857  0.00223961
        3033     1.24618     1.14861   0.0022391
        3034     1.24262     1.14864  0.00223858
        3035      1.2389     1.14867  0.00223804
        3036     1.23503      1.1487  0.00223748
        3037     1.23104     1.14872  0.00223691
        3038     1.22697     1.14875  0.00223632
        3039     1.22284     1.14877  0.00223572
        3040     1.21867      1.1488   0.0022351
        3041      1.2145     1.14882  0.00223447
        3042     1.21036     1.14884  0.00223383
        3043     1.20626     1.14886  0.00223317
        3044     1.20225     1.14887  0.00223251
        3045     1.19834     1.14889  0.00223183
        3046     1.19456     1.14891  0.00223115
        3047     1.19094     1.14892  0.00223046
        3048     1.18749     1.14893  0.00222976
        3049     1.18425     1.14894  0.00222906
        3050     1.18123     1.14895  0.00222836
        3051     1.17845     1.14896  0.00222765
        3052     1.17591     1.14897  0.00222694
        3053     1.17364     1.14898  0.00222622
        3054     1.17164     1.14899   0.0022255
        3055     1.16992       1.149  0.00222479
        3056     1.16847       1.149  0.00222407
        3057     1.16731     1.14901  0.00222335
        3058     1.16642     1.14901  0.00222263
        3059      1.1658     1.14902  0.00222191
        3060     1.16544     1.14902  0.00222119
        3061     1.16532     1.14903  0.00222047
        3062     1.16543     1.14903  0.00221975
        3063     1.16575     1.14904  0.00221903
        3064     1.16626     1.14905  0.00221832
        3065     1.16693     1.14905   0.0022176
        3066     1.16774     1.14906  0.00221688
        3067     1.16865     1.14906  0.00221617
        3068     1.16965     1.14907  0.00221546
        3069     1.17069     1.14908  0.00221475
        3070     1.17176     1.14909  0.00221404
        3071     1.17282     1.14909  0.00221333
        3072     1.17384      1.1491  0.00221263
        3073      1.1748     1.14911  0.00221192
        3074     1.17567     1.14912  0.00221122
        3075     1.17643     1.14913  0.00221052
        3076     1.17705     1.14914  0.00220982
        3077     1.17751     1.14915  0.00220912
        3078     1.17779     1.14915  0.00220842
        3079     1.17789     1.14916  0.00220772
        3080     1.17777     1.14917  0.00220703
        3081     1.17745     1.14918  0.00220633
        3082     1.17689     1.14919  0.00220563
        3083     1.17611      1.1492  0.00220493
        3084      1.1751     1.14921  0.00220423
        3085     1.17385     1.14922  0.00220353
        3086     1.17238     1.14922  0.00220283
        3087     1.17067     1.14923  0.00220213
        3088     1.16876     1.14924  0.00220143
        3089     1.16663     1.14924  0.00220072
        3090     1.16431     1.14925  0.00220001
        3091     1.16179     1.14925  0.00219931
        3092     1.15911     1.14926   0.0021986
        3093     1.15626     1.14926  0.00219789
        3094     1.15327     1.14926  0.00219718
        3095     1.15015     1.14926  0.00219647
        3096     1.14691     1.14926  0.00219576
        3097     1.14358     1.14926  0.00219505
        3098     1.14017     1.14925  0.00219434
        3099      1.1367     1.14925  0.00219364
        3100     1.13317     1.14924  0.00219294
        3101     1.12962     1.14924  0.00219224
        3102     1.12605     1.14923  0.00219155
        3103     1.12248     1.14922  0.00219086
        3104     1.11893     1.14921  0.00219017
        3105     1.11542      1.1492  0.00218949
        3106     1.11195     1.14919  0.00218882
        3107     1.10855     1.14918  0.00218816
        3108     1.10523     1.14916   0.0021875
        3109     1.10202     1.14915  0.00218685
        3110     1.09891     1.14913   0.0021862
        3111     1.09594     1.14911  0.00218557
        3112     1.09311      1.1491  0.00218494
        3113     1.09045     1.14908  0.00218432
        3114     1.08797     1.14906  0.00218371
        3115     1.08569     1.14904   0.0021831
        3116     1.08362     1.14902   0.0021825
        3117     1.08178     1.14899  0.00218191
        3118     1.08018     1.14897  0.00218132
        3119     1.07885     1.14895  0.00218073
        3120     1.07778     1.14893  0.00218015
        3121       1.077      1.1489  0.00217958
        3122     1.07651     1.14888    0.002179
        3123      1.0763     1.14886  0.00217843
        3124     1.07638     1.14883  0.00217786
        3125     1.07675     1.14881  0.00217728
        3126     1.07739     1.14879   0.0021767
        3127     1.07829     1.14877  0.00217612
        3128     1.07942     1.14874  0.00217554
        3129     1.08075     1.14872  0.00217495
        3130     1.08227      1.1487  0.00217436
        3131     1.08393     1.14868  0.00217377
        3132     1.08571     1.14866  0.00217317
        3133     1.08756     1.14864  0.00217256
        3134     1.08945     1.14862  0.00217195
        3135     1.09135      1.1486  0.00217133
        3136     1.09321     1.14859  0.00217071
        3137     1.09502     1.14857  0.00217009
        3138     1.09675     1.14855  0.00216946
        3139     1.09837     1.14854  0.00216883
        3140     1.09986     1.14852  0.00216819
        3141     1.10121     1.14851  0.00216755
        3142     1.10242     1.14849  0.00216691
        3143     1.10348     1.14848  0.00216627
        3144     1.10438     1.14846  0.00216563
        3145     1.10514     1.14845  0.00216498
        3146     1.10576     1.14844  0.00216434
        3147     1.10626     1.14842  0.00216369
        3148     1.10664     1.14841  0.00216304
        3149     1.10692      1.1484   0.0021624
        3150     1.10711     1.14838  0.00216175
        3151     1.10725     1.14837   0.0021611
        3152     1.10733     1.14836  0.00216046
        3153     1.10739     1.14834  0.00215981
        3154     1.10744     1.14833  0.00215917
        3155     1.10749     1.14832  0.00215852
        3156     1.10757      1.1483  0.00215787
        3157      1.1077     1.14829  0.00215723
        3158     1.10789     1.14828  0.00215658
        3159     1.10815     1.14827  0.00215594
        3160     1.10852     1.14825  0.00215529
        3161     1.10899     1.14824  0.00215465
        3162     1.10959     1.14823    0.002154
        3163     1.11033     1.14822  0.00215335
        3164     1.11122      1.1482   0.0021527
        3165     1.11228     1.14819  0.00215205
        3166     1.11351     1.14818   0.0021514
        3167     1.11493     1.14817  0.00215075
        3168     1.11653     1.14816  0.00215009
        3169     1.11834     1.14815  0.00214943
        3170     1.12034     1.14814  0.00214877
        3171     1.12255     1.14814  0.00214811
        3172     1.12495     1.14813  0.00214745
        3173     1.12755     1.14812  0.00214678
        3174     1.13032     1.14812  0.00214611
        3175     1.13327     1.14811  0.00214544
        3176     1.13637     1.14811  0.00214477
        3177     1.13961     1.14811  0.00214409
        3178     1.14296      1.1481  0.00214342
        3179      1.1464      1.1481  0.00214275
        3180      1.1499      1.1481  0.00214207
        3181     1.15343     1.14811   0.0021414
        3182     1.15697     1.14811  0.00214073
        3183     1.16048     1.14811  0.00214006
        3184     1.16394     1.14812  0.00213939
        3185     1.16731     1.14812  0.00213873
        3186     1.17058     1.14813  0.00213807
        3187      1.1737     1.14814  0.00213741
        3188     1.17666     1.14815  0.00213676
        3189     1.17944     1.14816  0.00213612
        3190     1.18201     1.14817  0.00213547
        3191     1.18437     1.14818  0.00213483
        3192      1.1865     1.14819   0.0021342
        3193     1.18839      1.1482  0.00213357
        3194     1.19004     1.14822  0.00213294
        3195     1.19144     1.14823  0.00213231
        3196      1.1926     1.14824  0.00213169
        3197     1.19352     1.14826  0.00213107
        3198      1.1942     1.14827  0.00213045
        3199     1.19466     1.14829  0.00212984
        3200      1.1949      1.1483  0.00212922
        3201     1.19493     1.14832  0.00212861
        3202     1.19478     1.14833  0.00212799
        3203     1.19446     1.14835  0.00212738
        3204     1.19399     1.14836  0.00212676
        3205     1.19338     1.14837  0.00212614
        3206     1.19264     1.14839  0.00212552
        3207      1.1918      1.1484   0.0021249
        3208     1.19087     1.14841  0.00212428
        3209     1.18988     1.14843  0.00212366
        3210     1.18883     1.14844  0.00212304
        3211     1.18774     1.14845  0.00212241
        3212     1.18662     1.14846  0.00212178
        3213     1.18549     1.14848  0.00212115
        3214     1.18436     1.14849  0.00212052
        3215     1.18324      1.1485  0.00211989
        3216     1.18214     1.14851  0.00211926
        3217     1.18107     1.14852  0.00211862
        3218     1.18003     1.14853  0.00211799
        3219     1.17903     1.14854  0.00211735
        3220     1.17807     1.14855  0.00211671
        3221     1.17715     1.14856  0.00211607
        3222     1.17628     1.14856  0.00211544
        3223     1.17546     1.14857   0.0021148
        3224     1.17468     1.14858  0.00211416
        3225     1.17394     1.14859  0.00211351
        3226     1.17325      1.1486  0.00211287
        3227     1.17261      1.1486  0.00211223
        3228     1.17201     1.14861  0.00211159
        3229     1.17146     1.14862  0.00211095
        3230     1.17095     1.14862  0.00211031
        3231     1.17048     1.14863  0.00210966
        3232     1.17005     1.14864  0.00210902
        3233     1.16966     1.14864  0.00210838
        3234      1.1693     1.14865  0.00210774
        3235     1.16899     1.14866  0.00210709
        3236      1.1687     1.14866  0.00210645
        3237     1.16844     1.14867  0.00210581
        3238     1.16821     1.14868  0.00210517
        3239     1.16801     1.14868  0.00210453
        3240     1.16781     1.14869  0.00210389
        3241     1.16763     1.14869  0.00210324
        3242     1.16745      1.1487   0.0021026
        3243     1.16726      1.1487  0.00210196
        3244     1.16706     1.14871  0.00210132
        3245     1.16684     1.14872  0.00210068
        3246     1.16658     1.14872  0.00210004
        3247     1.16628     1.14873   0.0020994
        3248     1.16592     1.14873  0.00209876
        3249      1.1655     1.14874  0.00209812
        3250       1.165     1.14874  0.00209748
        3251     1.16442     1.14875  0.00209684
        3252     1.16373     1.14875   0.0020962
        3253     1.16295     1.14876  0.00209556
        3254     1.16205     1.14876  0.00209492
        3255     1.16105     1.14876  0.00209428
        3256     1.15992     1.14877  0.00209364
        3257     1.15867     1.14877    0.002093
        3258      1.1573     1.14877  0.00209236
        3259      1.1558     1.14877  0.00209172
        3260     1.15419     1.14878  0.00209108
        3261     1.15245     1.14878  0.00209044
        3262     1.15059     1.14878   0.0020898
        3263     1.14862     1.14878  0.00208916
        3264     1.14654     1.14878  0.00208852
        3265     1.14436     1.14878  0.00208788
        3266     1.14208     1.14877  0.00208724
        3267     1.13971     1.14877   0.0020866
        3268     1.13726     1.14877  0.00208597
        3269     1.13474     1.14876  0.00208533
        3270     1.13216     1.14876   0.0020847
        3271     1.12952     1.14875  0.00208407
        3272     1.12684     1.14875  0.00208345
        3273     1.12413     1.14874  0.00208283
        3274      1.1214     1.14873  0.00208221
        3275     1.11866     1.14872  0.00208159
        3276     1.11593     1.14871  0.00208098
        3277     1.11322      1.1487  0.00208037
        3278     1.11053     1.14869  0.00207977
        3279     1.10789     1.14868  0.00207917
        3280     1.10531     1.14866  0.00207858
        3281     1.10279     1.14865  0.00207799
        3282     1.10035     1.14863  0.00207741
        3283     1.09801     1.14862  0.00207684
        3284     1.09577      1.1486  0.00207627
        3285     1.09366     1.14859   0.0020757
        3286     1.09167     1.14857  0.00207514
        3287     1.08982     1.14855  0.00207459
        3288     1.08812     1.14853  0.00207404
        3289     1.08658     1.14851  0.00207349
        3290      1.0852     1.14849  0.00207295
        3291     1.08399     1.14847  0.00207242
        3292     1.08296     1.14845  0.00207188
        3293     1.08211     1.14843  0.00207135
        3294     1.08144     1.14841  0.00207082
        3295     1.08095     1.14839   0.0020703
        3296     1.08064     1.14837  0.00206977
        3297     1.08052     1.14835  0.00206924
        3298     1.08057     1.14833  0.00206872
        3299     1.08079     1.14831  0.00206819
        3300     1.08118     1.14829  0.00206767
        3301     1.08172     1.14827  0.00206714
        3302     1.08241     1.14825  0.00206661
        3303     1.08324     1.14823  0.00206608
        3304     1.08419     1.14821  0.00206554
        3305     1.08525     1.14819    0.002065
        3306     1.08641     1.14817  0.00206446
        3307     1.08766     1.14816  0.00206392
        3308     1.08899     1.14814  0.00206337
        3309     1.09037     1.14812  0.00206283
        3310     1.09179      1.1481  0.00206227
        3311     1.09325     1.14809  0.00206172
        3312     1.09472     1.14807  0.00206116
        3313      1.0962     1.14806  0.00206059
        3314     1.09767     1.14804  0.00206003
        3315     1.09912     1.14803  0.00205946
        3316     1.10054     1.14801  0.00205889
        3317     1.10191       1.148  0.00205831
        3318     1.10324     1.14798  0.00205774
        3319      1.1045     1.14797  0.00205716
        3320     1.10569     1.14796  0.00205658
        3321      1.1068     1.14795    0.002056
        3322     1.10783     1.14793  0.00205541
        3323     1.10876     1.14792  0.00205483
        3324      1.1096     1.14791  0.00205424
        3325     1.11032      1.1479  0.00205366
        3326     1.11094     1.14789  0.00205307
        3327     1.11144     1.14788  0.00205248
        3328     1.11181     1.14787  0.00205189
        3329     1.11206     1.14785  0.00205131
        3330     1.11219     1.14784  0.00205072
        3331     1.11218     1.14783  0.00205013
        3332     1.11204     1.14782  0.00204954
        3333     1.11177     1.14781  0.00204896
        3334     1.11137      1.1478  0.00204837
        3335     1.11084     1.14779  0.00204779
        3336     1.11019     1.14778   0.0020472
        3337     1.10941     1.14777  0.00204662
        3338     1.10851     1.14776  0.00204604
        3339     1.10749     1.14774  0.00204547
        3340     1.10637     1.14773  0.00204489
        3341     1.10516     1.14772  0.00204432
        3342     1.10386     1.14771  0.00204375
        3343     1.10248     1.14769  0.00204318
        3344     1.10104     1.14768  0.00204262
        3345     1.09956     1.14766  0.00204206
        3346     1.09804     1.14765   0.0020415
        3347      1.0965     1.14763  0.00204095
        3348     1.09496     1.14762   0.0020404
        3349     1.09343      1.1476  0.00203986
        3350     1.09194     1.14758  0.00203931
        3351      1.0905     1.14757  0.00203878
        3352     1.08912     1.14755  0.00203824
        3353     1.08783     1.14753  0.00203771
        3354     1.08663     1.14751  0.00203719
        3355     1.08555      1.1475  0.00203666
        3356     1.08459     1.14748  0.00203614
        3357     1.08377     1.14746  0.00203562
        3358      1.0831     1.14744  0.00203511
        3359     1.08259     1.14742  0.00203459
        3360     1.08225      1.1474  0.00203408
        3361     1.08207     1.14738  0.00203357
        3362     1.08207     1.14736  0.00203306
        3363     1.08225     1.14734  0.00203254
        3364     1.08259     1.14732  0.00203203
        3365     1.08311      1.1473  0.00203152
        3366     1.08378     1.14728    0.002031
        3367     1.08461     1.14727  0.00203048
        3368     1.08558     1.14725  0.00202996
        3369     1.08668     1.14723  0.00202944
        3370     1.08789     1.14721  0.00202891
        3371     1.08921      1.1472  0.00202839
        3372      1.0906     1.14718  0.00202785
        3373     1.09207     1.14716  0.00202732
        3374     1.09357     1.14715  0.00202678
        3375     1.09511     1.14713  0.00202624
        3376     1.09664     1.14712  0.00202569
        3377     1.09817      1.1471  0.00202514
        3378     1.09966     1.14709  0.00202459
        3379      1.1011     1.14707  0.00202404
        3380     1.10247     1.14706  0.00202348
        3381     1.10375     1.14705  0.00202293
        3382     1.10492     1.14704  0.00202237
        3383     1.10598     1.14702  0.00202181
        3384      1.1069     1.14701  0.00202124
        3385     1.10769       1.147  0.00202068
        3386     1.10832     1.14699  0.00202011
        3387     1.10881     1.14698  0.00201955
        3388     1.10913     1.14697  0.00201898
        3389     1.10931     1.14695  0.00201842
        3390     1.10933     1.14694  0.00201785
        3391     1.10921     1.14693  0.00201729
        3392     1.10895     1.14692  0.00201673
        3393     1.10857     1.14691  0.00201616
        3394     1.10809      1.1469   0.0020156
        3395     1.10751     1.14689  0.00201504
        3396     1.10687     1.14687  0.00201448
        3397     1.10617     1.14686  0.00201393
        3398     1.10543     1.14685  0.00201337
        3399     1.10469     1.14684  0.00201282
        3400     1.10396     1.14683  0.00201226
        3401     1.10325     1.14681  0.00201171
        3402     1.10259      1.1468  0.00201116
        3403       1.102     1.14679  0.00201061
        3404     1.10148     1.14677  0.00201007
        3405     1.10106     1.14676  0.00200952
        3406     1.10075     1.14675  0.00200898
        3407     1.10054     1.14673  0.00200843
        3408     1.10047     1.14672  0.00200789
        3409     1.10052     1.14671  0.00200735
        3410      1.1007     1.14669   0.0020068
        3411     1.10101     1.14668  0.00200626
        3412     1.10146     1.14667  0.00200572
        3413     1.10205     1.14665  0.00200517
        3414     1.10277     1.14664  0.00200462
        3415     1.10362     1.14663  0.00200408
        3416     1.10459     1.14661  0.00200353
        3417     1.10569      1.1466  0.00200298
        3418     1.10691     1.14659  0.00200243
        3419     1.10824     1.14658  0.00200187
        3420     1.10967     1.14657  0.00200132
        3421      1.1112     1.14656  0.00200076
        3422     1.11282     1.14655   0.0020002
        3423     1.11452     1.14654  0.00199963
        3424      1.1163     1.14653  0.00199907
        3425     1.11813     1.14652   0.0019985
        3426     1.12002     1.14651  0.00199793
        3427     1.12194     1.14651  0.00199736
        3428      1.1239      1.1465  0.00199679
        3429     1.12587      1.1465  0.00199622
        3430     1.12785     1.14649  0.00199565
        3431     1.12983     1.14648  0.00199507
        3432     1.13179     1.14648  0.00199449
        3433     1.13373     1.14648  0.00199392
        3434     1.13565     1.14647  0.00199334
        3435     1.13752     1.14647  0.00199276
        3436     1.13935     1.14647  0.00199218
        3437     1.14114     1.14647   0.0019916
        3438     1.14287     1.14647  0.00199102
        3439     1.14455     1.14647  0.00199044
        3440     1.14616     1.14647  0.00198986
        3441     1.14772     1.14647  0.00198929
        3442     1.14922     1.14647  0.00198871
        3443     1.15065     1.14647  0.00198813
        3444     1.15203     1.14647  0.00198755
        3445     1.15334     1.14647  0.00198698
        3446     1.15459     1.14647   0.0019864
        3447     1.15578     1.14648  0.00198583
        3448     1.15691     1.14648  0.00198525
        3449     1.15798     1.14648  0.00198468
        3450       1.159     1.14649  0.00198411
        3451     1.15995     1.14649  0.00198354
        3452     1.16085     1.14649  0.00198297
        3453      1.1617      1.1465   0.0019824
        3454     1.16249      1.1465  0.00198183
        3455     1.16323     1.14651  0.00198126
        3456     1.16392     1.14651   0.0019807
        3457     1.16456     1.14652  0.00198013
        3458     1.16514     1.14652  0.00197956
        3459     1.16568     1.14653    0.001979
        3460     1.16617     1.14654  0.00197844
        3461     1.16662     1.14654  0.00197787
        3462     1.16703     1.14655  0.00197731
        3463      1.1674     1.14655  0.00197675
        3464     1.16773     1.14656  0.00197619
        3465     1.16802     1.14657  0.00197563
        3466     1.16829     1.14657  0.00197507
        3467     1.16853     1.14658  0.00197451
        3468     1.16874     1.14658  0.00197395
        3469     1.16894     1.14659  0.00197339
        3470      1.1691      1.1466  0.00197283
        3471     1.16925      1.1466  0.00197227
        3472     1.16938     1.14661  0.00197172
        3473     1.16949     1.14662  0.00197116
        3474     1.16958     1.14662   0.0019706
        3475     1.16964     1.14663  0.00197005
        3476     1.16969     1.14664  0.00196949
        3477     1.16972     1.14664  0.00196894
        3478     1.16972     1.14665  0.00196838
        3479     1.16969     1.14666  0.00196783
        3480     1.16964     1.14666  0.00196727
        3481     1.16955     1.14667  0.00196672
        3482     1.16943     1.14668  0.00196617
        3483     1.16927     1.14668  0.00196561
        3484     1.16907     1.14669  0.00196506
        3485     1.16884      1.1467   0.0019645
        3486     1.16856      1.1467  0.00196395
        3487     1.16825     1.14671   0.0019634
        3488      1.1679     1.14671  0.00196284
        3489     1.16752     1.14672  0.00196229
        3490      1.1671     1.14673  0.00196174
        3491     1.16666     1.14673  0.00196118
        3492      1.1662     1.14674  0.00196063
        3493     1.16573     1.14674  0.00196008
        3494     1.16524     1.14675  0.00195952
        3495     1.16476     1.14675  0.00195897
        3496     1.16429     1.14676  0.00195841
        3497     1.16384     1.14676  0.00195786
        3498     1.16341     1.14677  0.00195731
        3499     1.16301     1.14677  0.00195675
        3500     1.16266     1.14678   0.0019562
        3501     1.16235     1.14678  0.00195564
        3502     1.16209     1.14679  0.00195509
        3503      1.1619     1.14679  0.00195454
        3504     1.16177     1.14679  0.00195398
        3505      1.1617      1.1468  0.00195343
        3506     1.16171      1.1468  0.00195288
        3507     1.16178     1.14681  0.00195233
        3508     1.16193     1.14681  0.00195178
        3509     1.16214     1.14682  0.00195122
        3510     1.16242     1.14682  0.00195067
        3511     1.16278     1.14683  0.00195012
        3512     1.16319     1.14683  0.00194957
        3513     1.16368     1.14683  0.00194902
        3514     1.16423     1.14684  0.00194848
        3515     1.16484     1.14684  0.00194793
        3516     1.16551     1.14685  0.00194738
        3517     1.16625     1.14686  0.00194684
        3518     1.16706     1.14686  0.00194629
        3519     1.16793     1.14687  0.00194575
        3520     1.16887     1.14687   0.0019452
        3521     1.16987     1.14688  0.00194466
        3522     1.17094     1.14689  0.00194412
        3523     1.17207     1.14689  0.00194358
        3524     1.17327      1.1469  0.00194305
        3525     1.17452     1.14691  0.00194251
        3526     1.17582     1.14692  0.00194198
        3527     1.17715     1.14693  0.00194145
        3528     1.17851     1.14693  0.00194092
        3529     1.17989     1.14694  0.00194039
        3530     1.18126     1.14695  0.00193986
        3531     1.18261     1.14696  0.00193934
        3532     1.18393     1.14697  0.00193882
        3533     1.18518     1.14699   0.0019383
        3534     1.18634       1.147  0.00193778
        3535     1.18741     1.14701  0.00193727
        3536     1.18836     1.14702  0.00193676
        3537     1.18917     1.14703  0.00193625
        3538     1.18982     1.14704  0.00193574
        3539     1.19031     1.14706  0.00193523
        3540     1.19062     1.14707  0.00193472
        3541     1.19074     1.14708  0.00193421
        3542     1.19069     1.14709  0.00193371
        3543     1.19045     1.14711   0.0019332
        3544     1.19003     1.14712  0.00193269
        3545     1.18945     1.14713  0.00193218
        3546     1.18871     1.14714  0.00193167
        3547     1.18783     1.14715  0.00193116
        3548     1.18683     1.14716  0.00193065
        3549     1.18573     1.14717  0.00193014
        3550     1.18455     1.14718  0.00192962
        3551     1.18331      1.1472  0.00192911
        3552     1.18205      1.1472  0.00192859
        3553     1.18079     1.14721  0.00192807
        3554     1.17954     1.14722  0.00192755
        3555     1.17834     1.14723  0.00192703
        3556      1.1772     1.14724   0.0019265
        3557     1.17615     1.14725  0.00192598
        3558     1.17519     1.14726  0.00192545
        3559     1.17434     1.14726  0.00192493
        3560     1.17362     1.14727   0.0019244
        3561     1.17302     1.14728  0.00192387
        3562     1.17255     1.14729  0.00192335
        3563     1.17221     1.14729  0.00192282
        3564     1.17199      1.1473  0.00192229
        3565     1.17188     1.14731  0.00192177
        3566     1.17188     1.14731  0.00192124
        3567     1.17196     1.14732  0.00192071
        3568     1.17211     1.14733  0.00192019
        3569     1.17231     1.14733  0.00191966
        3570     1.17254     1.14734  0.00191914
        3571     1.17276     1.14735  0.00191861
        3572     1.17297     1.14736  0.00191809
        3573     1.17313     1.14736  0.00191757
        3574     1.17322     1.14737  0.00191704
        3575     1.17321     1.14738  0.00191652
        3576     1.17309     1.14738    0.001916
        3577     1.17284     1.14739  0.00191548
        3578     1.17243      1.1474  0.00191495
        3579     1.17184     1.14741  0.00191443
        3580     1.17107     1.14741  0.00191391
        3581      1.1701     1.14742  0.00191338
        3582     1.16892     1.14742  0.00191286
        3583     1.16753     1.14743  0.00191233
        3584     1.16592     1.14744  0.00191181
        3585     1.16411     1.14744  0.00191128
        3586     1.16209     1.14744  0.00191075
        3587     1.15987     1.14745  0.00191022
        3588     1.15748     1.14745  0.00190969
        3589     1.15494     1.14745  0.00190916
        3590     1.15226     1.14745  0.00190863
        3591     1.14948     1.14745   0.0019081
        3592     1.14663     1.14745  0.00190756
        3593     1.14375     1.14745  0.00190703
        3594     1.14087     1.14745   0.0019065
        3595     1.13805     1.14745  0.00190598
        3596     1.13532     1.14745  0.00190545
        3597     1.13273     1.14744  0.00190492
        3598     1.13033     1.14744   0.0019044
        3599     1.12816     1.14743  0.00190388
        3600     1.12626     1.14743  0.00190336
        3601     1.12466     1.14742  0.00190284
        3602     1.12338     1.14741  0.00190232
        3603     1.12246     1.14741  0.00190181
        3604     1.12191      1.1474  0.00190129
        3605     1.12173     1.14739  0.00190078
        3606     1.12192     1.14738  0.00190027
        3607     1.12247     1.14738  0.00189975
        3608     1.12337     1.14737  0.00189924
        3609     1.12459     1.14736  0.00189872
        3610     1.12609     1.14736   0.0018982
        3611     1.12785     1.14735  0.00189769
        3612     1.12983     1.14735  0.00189717
        3613     1.13199     1.14734  0.00189665
        3614     1.13429     1.14734  0.00189613
        3615     1.13669     1.14734   0.0018956
        3616     1.13917     1.14733  0.00189508
        3617     1.14168     1.14733  0.00189456
        3618     1.14421     1.14733  0.00189403
        3619     1.14672     1.14733  0.00189351
        3620     1.14921     1.14733  0.00189299
        3621     1.15164     1.14733  0.00189246
        3622     1.15401     1.14734  0.00189194
        3623     1.15632     1.14734  0.00189142
        3624     1.15855     1.14734   0.0018909
        3625      1.1607     1.14735  0.00189039
        3626     1.16277     1.14735  0.00188987
        3627     1.16476     1.14735  0.00188935
        3628     1.16668     1.14736  0.00188884
        3629     1.16852     1.14737  0.00188833
        3630     1.17028     1.14737  0.00188782
        3631     1.17198     1.14738  0.00188731
        3632     1.17361     1.14739  0.00188681
        3633     1.17517     1.14739   0.0018863
        3634     1.17666      1.1474   0.0018858
        3635     1.17808     1.14741   0.0018853
        3636     1.17943     1.14742   0.0018848
        3637     1.18071     1.14743  0.00188431
        3638      1.1819     1.14744  0.00188381
        3639       1.183     1.14745  0.00188332
        3640     1.18401     1.14746  0.00188283
        3641      1.1849     1.14747  0.00188234
        3642     1.18568     1.14748  0.00188185
        3643     1.18633     1.14749  0.00188137
        3644     1.18683      1.1475  0.00188088
        3645     1.18716     1.14751   0.0018804
        3646     1.18732     1.14752  0.00187991
        3647     1.18727     1.14753  0.00187943
        3648     1.18702     1.14754  0.00187894
        3649     1.18654     1.14755  0.00187846
        3650      1.1858     1.14756  0.00187797
        3651      1.1848     1.14757  0.00187749
        3652     1.18352     1.14758    0.001877
        3653     1.18194     1.14759  0.00187651
        3654     1.18004      1.1476  0.00187602
        3655     1.17781     1.14761  0.00187552
        3656     1.17525     1.14762  0.00187502
        3657     1.17234     1.14762  0.00187452
        3658     1.16907     1.14763  0.00187402
        3659     1.16545     1.14764  0.00187351
        3660     1.16147     1.14764  0.00187301
        3661     1.15714     1.14764   0.0018725
        3662     1.15247     1.14764  0.00187199
        3663     1.14747     1.14764  0.00187147
        3664     1.14216     1.14764  0.00187096
        3665     1.13657     1.14764  0.00187046
        3666     1.13071     1.14763  0.00186995
        3667     1.12464     1.14763  0.00186945
        3668     1.11838     1.14762  0.00186896
        3669     1.11198     1.14761  0.00186848
        3670     1.10548      1.1476    0.001868
        3671     1.09895     1.14759  0.00186754
        3672     1.09243     1.14757  0.00186709
        3673     1.08598     1.14755  0.00186666
        3674     1.07967     1.14754  0.00186624
        3675     1.07354     1.14752  0.00186584
        3676     1.06767     1.14749  0.00186546
        3677     1.06211     1.14747   0.0018651
        3678      1.0569     1.14745  0.00186475
        3679      1.0521     1.14742  0.00186443
        3680     1.04775     1.14739  0.00186412
        3681     1.04388     1.14736  0.00186382
        3682     1.04051     1.14734  0.00186354
        3683     1.03767     1.14731  0.00186327
        3684     1.03536     1.14728  0.00186302
        3685     1.03359     1.14724  0.00186277
        3686     1.03236     1.14721  0.00186252
        3687     1.03163     1.14718  0.00186228
        3688     1.03141     1.14715  0.00186204
        3689     1.03166     1.14712   0.0018618
        3690     1.03234     1.14709  0.00186155
        3691     1.03342     1.14706   0.0018613
        3692     1.03487     1.14703  0.00186105
        3693     1.03663       1.147  0.00186078
        3694     1.03867     1.14697  0.00186051
        3695     1.04094     1.14694  0.00186023
        3696     1.04339     1.14691  0.00185994
        3697     1.04599     1.14688  0.00185963
        3698     1.04868     1.14686  0.00185932
        3699     1.05144     1.14683    0.001859
        3700     1.05422     1.14681  0.00185866
        3701     1.05699     1.14678  0.00185832
        3702     1.05972     1.14676  0.00185797
        3703     1.06239     1.14674   0.0018576
        3704     1.06499     1.14671  0.00185723
        3705     1.06748     1.14669  0.00185686
        3706     1.06988     1.14667  0.00185647
        3707     1.07217     1.14665  0.00185608
        3708     1.07436     1.14663  0.00185568
        3709     1.07645     1.14661  0.00185528
        3710     1.07845     1.14659  0.00185487
        3711     1.08037     1.14658  0.00185445
        3712     1.08224     1.14656  0.00185403
        3713     1.08408     1.14654  0.00185361
        3714     1.08589     1.14653  0.00185318
        3715     1.08772     1.14651  0.00185275
        3716     1.08957      1.1465  0.00185232
